% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
4335	2	3	2	0	2	65	0	1	1	0
4336	2	4	1	0	0	41	0	1	1	0
4336	2	3	2	0	2	65	0	1	1	0
4337	2	4	1	0	0	41	0	1	1	0
4337	2	3	2	0	2	65	0	1	1	0
4338	2	4	1	0	0	41	0	1	1	0
4338	2	3	2	0	2	65	0	1	1	0
4339	2	4	1	0	0	41	0	1	1	0
4339	2	3	2	0	2	65	0	1	1	0
4340	2	4	1	0	0	41	0	1	1	0
4340	2	3	2	0	2	65	0	1	1	0
4341	2	4	1	0	0	41	0	1	1	0
4341	2	3	2	0	2	65	0	1	1	0
4342	2	4	1	0	0	41	0	1	1	0
4342	2	3	2	0	2	65	0	1	1	0
4343	2	4	1	0	0	41	0	1	1	0
4343	2	3	2	0	2	65	0	1	1	0
4344	2	4	1	0	0	41	0	1	1	0
4344	2	3	2	0	2	65	0	1	1	0
4345	2	4	1	0	0	41	0	1	1	0
4345	2	3	2	0	2	65	0	1	1	0
4346	2	4	1	0	0	41	0	1	1	0
4346	2	3	2	0	2	65	0	1	1	0
4347	2	4	1	0	0	41	0	1	1	0
4347	2	3	2	0	2	65	0	1	1	0
4348	2	4	1	0	0	41	0	1	1	0
4348	2	3	2	0	2	65	0	1	1	0
4349	2	4	1	0	0	41	0	1	1	0
4349	2	3	2	0	2	65	0	1	1	0
4350	2	4	1	0	0	41	0	1	1	0
4350	2	3	2	0	2	65	0	1	1	0
4351	2	4	1	0	0	41	0	1	1	0
4351	2	3	2	0	2	65	0	1	1	0
4352	2	4	1	0	0	41	0	1	1	0
4352	2	3	2	0	2	65	0	1	1	0
4353	2	4	1	0	0	41	0	1	1	0
4353	2	3	2	0	2	65	0	1	1	0
4354	2	4	1	0	0	41	0	1	1	0
4354	2	3	2	0	2	65	0	1	1	0
4355	2	4	1	0	0	41	0	1	1	0
4355	2	3	2	0	2	65	0	1	1	0
4356	2	4	1	0	0	41	0	1	1	0
4356	2	3	2	0	2	65	0	1	1	0
4357	2	4	1	0	0	41	0	1	1	0
4357	2	3	2	0	2	65	0	1	1	0
4358	2	4	1	0	0	41	0	1	1	0
4358	2	3	2	0	2	65	0	1	1	0
4359	2	4	1	0	0	41	0	1	1	0
4359	2	3	2	0	2	65	0	1	1	0
4360	2	4	1	0	0	41	0	1	1	0
4360	2	3	2	0	2	65	0	1	1	0
4361	2	4	1	0	0	41	0	1	1	0
4361	2	3	2	0	2	65	0	1	1	0
4362	2	4	1	0	0	41	0	1	1	0
4362	2	3	2	0	2	65	0	1	1	0
4363	2	4	1	0	0	41	0	1	1	0
4363	2	3	2	0	2	65	0	1	1	0
4364	2	4	1	0	0	41	0	1	1	0
4364	2	3	2	0	2	65	0	1	1	0
4365	2	4	1	0	0	41	0	1	1	0
4365	2	3	2	0	2	65	0	1	1	0
4366	2	4	1	0	0	41	0	1	1	0
4366	2	3	2	0	2	65	0	1	1	0
4367	2	3	2	0	2	65	0	1	1	0
4368	2	3	2	0	2	65	0	1	1	0
4369	2	3	2	0	2	65	0	1	1	0
4370	2	3	2	0	2	65	0	1	1	0
4371	1	2	1	0	2	65	0	1	1	0
4371	2	3	2	0	2	41	0	1	1	0
4371	2	5	3	0	28	749	0	1	0	0
4372	1	2	1	0	2	65	0	1	1	0
4372	2	3	2	0	2	41	0	1	1	0
4372	2	5	3	0	28	749	0	1	0	0
4373	1	2	1	0	2	65	0	1	1	0
4373	2	3	2	0	2	41	0	1	1	0
4373	2	5	3	0	28	749	0	1	0	0
4374	1	2	1	0	2	65	0	1	1	0
4374	2	3	2	0	2	65	0	1	1	0
4375	2	3	2	0	2	65	0	1	1	0
4376	1	2	1	0	2	65	0	1	1	0
4376	2	3	2	0	2	65	0	1	1	0
4377	1	2	1	0	2	65	0	1	1	0
4377	2	3	2	0	2	65	0	1	1	0
4378	1	2	1	0	2	65	0	1	1	0
4378	2	3	2	0	2	65	0	1	1	0
4379	2	3	2	0	2	41	0	1	1	0
4379	2	5	3	0	28	749	1	0	0	0
4380	1	2	1	0	2	65	0	1	1	0
4380	2	3	2	0	2	41	0	1	1	0
4380	2	5	3	0	28	749	1	0	1	0
4381	1	2	1	0	2	65	0	1	1	0
4381	2	3	2	0	2	65	0	1	1	0
4382	1	2	1	0	2	65	0	1	1	0
4382	2	3	2	0	2	65	0	1	1	0
4383	1	2	1	0	2	65	0	1	1	0
4383	2	3	2	0	2	65	0	1	1	0
4384	1	2	1	0	2	65	0	1	1	0
4384	2	3	2	0	2	65	0	1	1	0
4385	1	2	1	0	2	65	0	1	1	0
4385	2	3	2	0	2	65	0	1	1	0
4386	1	2	1	0	2	65	0	1	1	0
4386	2	3	2	0	2	65	0	1	1	0
4387	1	2	1	0	2	65	0	1	1	0
4387	2	3	2	0	2	65	0	1	1	0
4388	1	2	1	0	2	65	0	1	1	0
4388	2	3	2	0	2	65	0	1	1	0
4389	1	2	1	0	2	65	0	1	1	0
4389	2	3	2	0	2	65	0	1	1	0
4390	1	2	1	0	2	65	0	1	1	0
4390	2	3	2	0	2	65	0	1	1	0
4391	1	2	1	0	2	65	0	1	1	0
4391	2	3	2	0	2	41	0	1	1	0
4391	2	5	3	0	28	749	0	1	0	0
4392	1	2	1	0	2	65	0	1	1	0
4392	2	3	2	0	2	65	0	1	1	0
4393	1	2	1	0	2	65	0	1	1	0
4393	2	3	2	0	2	65	0	1	1	0
4394	1	2	1	0	2	65	0	1	1	0
4394	2	3	2	0	2	65	0	1	1	0
4395	1	2	1	0	2	65	0	1	1	0
4395	2	3	2	0	2	65	0	1	1	0
4396	1	2	1	0	2	65	0	1	1	0
4396	2	3	2	0	2	65	0	1	1	0
4397	1	2	1	0	2	65	0	1	1	0
4397	2	3	2	0	2	65	0	1	1	0
4398	1	2	1	0	2	65	0	1	1	0
4398	2	3	2	0	2	65	0	1	1	0
4399	1	2	1	0	2	65	0	1	1	0
4399	2	3	2	0	2	65	0	1	1	0
4400	1	2	1	0	2	65	0	1	1	0
4400	2	3	2	0	2	65	0	1	1	0
4401	1	2	1	0	2	65	0	1	1	0
4401	2	3	2	0	2	41	0	1	1	0
4401	2	5	3	0	28	749	0	1	0	0
4402	1	2	1	0	2	65	0	1	1	0
4402	2	3	2	0	2	65	0	1	1	0
4403	1	2	1	0	2	65	0	1	1	0
4403	2	3	2	0	2	65	0	1	1	0
4404	1	2	1	0	2	65	0	1	1	0
4404	2	3	2	0	2	65	0	1	1	0
4405	1	2	1	0	2	65	0	1	1	0
4405	2	3	2	0	2	65	0	1	1	0
4406	1	2	1	0	2	65	0	1	1	0
4406	2	3	2	0	2	65	0	1	1	0
4407	1	2	1	0	2	65	0	1	1	0
4407	2	3	2	0	2	65	0	1	1	0
4408	1	2	1	0	2	65	0	1	1	0
4408	2	3	2	0	8	137	0	1	1	0
4408	2	5	3	0	28	749	1	0	1	0
4409	1	2	1	0	2	65	0	1	1	0
4409	2	3	2	0	2	65	0	1	1	0
4410	1	2	1	0	2	65	0	1	1	0
4410	2	3	2	0	2	65	0	1	1	0
4411	1	2	1	0	2	65	0	1	1	0
4411	2	3	2	0	2	65	0	1	1	0
4412	1	2	1	0	2	65	0	1	1	0
4412	2	3	2	0	2	65	0	1	1	0
4413	1	2	1	0	2	65	0	1	1	0
4413	2	3	2	0	2	65	0	1	1	0
4414	1	2	1	0	2	65	0	1	1	0
4414	2	3	2	0	2	65	0	1	1	0
4415	1	2	1	0	2	65	0	1	1	0
4416	1	2	1	0	2	65	0	1	1	0
4417	1	2	1	0	2	65	0	1	1	0
4418	1	2	1	0	2	65	0	1	1	0
4419	1	2	1	0	2	65	0	1	1	0
4420	1	2	1	0	2	65	0	1	1	0
4421	1	2	1	0	2	65	0	1	1	0
4422	1	2	1	0	2	65	0	1	1	0
4423	1	2	1	0	2	65	0	1	1	0
4424	1	2	1	0	2	65	0	1	1	0
4425	1	2	1	0	2	65	0	1	1	0
4426	1	2	1	0	2	65	0	1	1	0
4427	1	2	1	0	2	65	0	1	1	0
4428	1	2	1	0	2	65	0	1	1	0
4429	1	2	1	0	2	65	0	1	1	0
4430	1	2	1	0	2	65	0	1	1	0
4431	1	2	1	0	2	65	0	1	1	0
4432	1	2	1	0	2	65	0	1	1	0
4433	1	2	1	0	2	65	0	1	1	0
4434	1	2	1	0	2	65	0	1	1	0
4435	1	2	1	0	2	65	0	1	1	0
4436	1	2	1	0	2	65	0	1	1	0
4437	1	2	1	0	2	65	0	1	1	0
4438	1	2	1	0	2	65	0	1	1	0
4439	1	2	1	0	2	65	0	1	1	0
4440	1	2	1	0	2	65	0	1	1	0
4521	1	2	1	0	8	209	0	1	1	0
4521	2	3	2	0	6	101	0	1	1	0
4521	2	5	3	0	26	621	0	1	0	0
4522	1	2	1	0	8	209	0	1	1	0
4522	2	3	2	0	6	101	0	1	1	0
4522	2	5	3	0	26	621	0	1	0	0
4523	1	2	1	0	8	209	0	1	1	0
4523	2	3	2	0	6	101	0	1	1	0
4523	2	5	3	0	26	621	0	1	0	0
4524	1	2	1	0	8	209	0	1	1	0
4524	2	3	2	0	6	101	0	1	1	0
4524	2	5	3	0	26	621	0	1	0	0
4525	1	2	1	0	8	209	0	1	1	0
4525	2	3	2	0	6	153	0	1	1	0
4526	1	2	1	0	8	209	0	1	1	0
4526	2	3	2	0	6	153	0	1	1	0
4527	2	4	1	0	0	41	0	1	1	0
4527	2	3	2	0	6	153	0	1	1	0
4528	2	4	1	0	4	69	0	1	1	0
4528	2	5	3	0	26	621	1	0	1	0
4529	2	4	1	0	4	69	0	1	1	0
4529	2	5	3	0	26	621	1	0	1	0
4530	2	4	1	0	4	69	0	1	1	0
4530	2	5	3	0	26	621	1	0	1	0
4531	2	4	1	0	4	69	0	1	1	0
4531	2	5	3	0	26	621	1	0	1	0
4532	2	4	1	0	0	41	0	1	1	0
4533	2	4	1	0	0	41	0	1	1	0
4534	2	4	1	0	0	41	0	1	1	0
4535	2	4	1	0	0	41	0	1	1	0
4536	2	4	1	0	0	41	0	1	1	0
4537	2	4	1	0	0	41	0	1	1	0
4538	2	4	1	0	0	41	0	1	1	0
4539	2	4	1	0	0	41	0	1	1	0
4540	2	4	1	0	0	41	0	1	1	0
4541	2	4	1	0	0	41	0	1	1	0
4542	2	4	1	0	0	41	0	1	1	0
4543	2	4	1	0	0	41	0	1	1	0
4544	2	4	1	0	0	41	0	1	1	0
4545	2	4	1	0	0	41	0	1	1	0
4546	2	4	1	0	0	41	0	1	1	0
4547	2	4	1	0	0	41	0	1	1	0
4548	2	4	1	0	0	41	0	1	1	0
4549	2	4	1	0	0	41	0	1	1	0
4550	2	4	1	0	0	41	0	1	1	0
4551	2	4	1	0	0	41	0	1	1	0
4552	2	4	1	0	0	41	0	1	1	0
4553	2	4	1	0	0	41	0	1	1	0
4554	2	4	1	0	0	41	0	1	1	0
4555	2	4	1	0	0	41	0	1	1	0
4556	2	4	1	0	0	41	0	1	1	0
4557	2	4	1	0	0	41	0	1	1	0
4558	2	4	1	0	0	41	0	1	1	0
4559	2	4	1	0	0	41	0	1	1	0
4560	2	4	1	0	0	41	0	1	1	0
4561	2	4	1	0	0	41	0	1	1	0
4562	2	4	1	0	0	41	0	1	1	0
4563	2	4	1	0	0	41	0	1	1	0
4564	2	4	1	0	0	41	0	1	1	0
4565	2	4	1	0	0	41	0	1	1	0
4566	2	4	1	0	0	41	0	1	1	0
4607	1	2	1	0	4	105	0	1	1	0
4608	1	2	1	0	4	105	0	1	1	0
4608	1	1	2	0	4	105	0	1	1	0
4609	1	2	1	0	4	105	0	1	1	0
4609	1	1	2	0	4	105	0	1	1	0
4610	1	2	1	0	4	105	0	1	1	0
4610	1	1	2	0	4	105	0	1	1	0
4611	1	2	1	0	4	105	0	1	1	0
4611	1	1	2	0	4	105	0	1	1	0
4612	1	2	1	0	4	105	0	1	1	0
4612	1	1	2	0	4	105	0	1	1	0
4613	1	2	1	0	4	105	0	1	1	0
4613	1	1	2	0	4	105	0	1	1	0
4614	1	2	1	0	4	105	0	1	1	0
4614	1	1	2	0	4	105	0	1	1	0
4615	1	2	1	0	4	105	0	1	1	0
4615	1	1	2	0	4	105	0	1	1	0
4616	1	2	1	0	4	105	0	1	0	0
4616	1	1	2	0	4	105	0	1	1	0
4617	1	2	1	0	4	105	0	1	0	0
4617	1	1	2	0	4	105	0	1	1	0
4618	1	2	1	0	4	105	0	1	0	0
4618	1	1	2	0	4	105	0	1	1	0
4619	1	2	1	0	4	105	0	1	0	0
4619	1	1	2	0	4	105	0	1	1	0
4620	1	2	1	0	4	105	0	1	0	0
4620	1	1	2	0	4	105	0	1	1	0
4621	1	2	1	0	4	105	0	1	0	0
4621	1	1	2	0	4	105	0	1	1	0
4622	1	2	1	0	4	105	0	1	0	0
4622	1	1	2	0	4	105	0	1	1	0
4623	1	2	1	0	4	105	0	1	0	0
4623	1	1	2	0	4	105	0	1	1	0
4624	1	1	2	0	4	225	0	1	1	0
4625	1	1	2	0	4	225	0	1	1	0
4626	1	1	2	0	4	225	0	1	1	0
4627	1	1	2	0	4	225	0	1	1	0
4628	1	1	2	0	4	225	0	1	1	0
4629	1	1	2	0	4	225	0	1	1	0
4630	1	1	2	0	4	225	0	1	1	0
4631	1	1	2	0	4	225	0	1	1	0
4632	1	1	2	0	4	225	0	1	1	0
4633	1	1	2	0	4	225	0	1	1	0
4634	1	1	2	0	4	225	0	1	1	0
4635	1	1	2	0	4	225	0	1	1	0
4648	2	3	2	0	4	105	0	1	1	0
4649	2	3	2	0	4	105	0	1	1	0
4650	2	3	2	0	4	105	0	1	1	0
4651	2	3	2	0	4	105	0	1	1	0
4652	2	3	2	0	4	105	0	1	1	0
4653	2	3	2	0	4	105	0	1	1	0
4654	2	3	2	0	4	105	0	1	1	0
4655	2	3	2	0	4	105	0	1	1	0
4656	2	3	2	0	4	105	0	1	1	0
4657	2	3	2	0	4	105	0	1	1	0
4658	2	3	2	0	4	105	0	1	1	0
4659	2	3	2	0	4	105	0	1	1	0
4660	2	3	2	0	4	105	0	1	1	0
4664	2	3	2	0	4	105	0	1	1	0
4665	2	3	2	0	4	105	0	1	1	0
4666	2	3	2	0	4	105	0	1	1	0
4667	2	3	2	0	4	105	0	1	1	0
4671	2	4	1	0	6	101	0	1	1	0
4671	2	3	2	0	4	69	0	1	1	0
4671	2	5	3	0	28	749	0	1	0	0
4672	2	4	1	0	6	101	0	1	1	0
4672	2	3	2	0	4	69	0	1	1	0
4672	2	5	3	0	28	749	0	1	0	0
4673	2	4	1	0	6	101	0	1	1	0
4673	2	3	2	0	4	69	0	1	1	0
4673	2	5	3	0	28	749	0	1	0	0
4674	2	3	2	0	4	105	0	1	1	0
4675	2	3	2	0	4	105	0	1	1	0
4676	2	3	2	0	4	105	0	1	1	0
4677	2	3	2	0	4	105	0	1	1	0
4678	2	3	2	0	4	105	0	1	1	0
4679	2	3	2	0	4	105	0	1	1	0
4680	2	3	2	0	4	105	0	1	1	0
4681	2	3	2	0	4	105	0	1	1	0
4682	2	3	2	0	4	105	0	1	1	0
4683	2	3	2	0	4	105	0	1	1	0
4684	2	3	2	0	4	105	0	1	1	0
4685	2	3	2	0	4	105	0	1	1	0
4686	2	3	2	0	4	105	0	1	1	0
4687	2	4	1	0	0	41	0	1	1	0
4687	2	3	2	0	4	105	0	1	1	0
4688	2	4	1	0	0	41	0	1	1	0
4689	2	4	1	0	0	41	0	1	1	0
4690	2	4	1	0	0	41	0	1	1	0
4691	2	4	1	0	0	41	0	1	1	0
4692	2	4	1	0	0	41	0	1	1	0
4693	2	4	1	0	0	41	0	1	1	0
4694	2	4	1	0	0	41	0	1	1	0
4695	2	4	1	0	0	41	0	1	1	0
4696	2	4	1	0	0	41	0	1	1	0
4697	2	4	1	0	0	41	0	1	1	0
4698	2	4	1	0	0	41	0	1	1	0
4699	2	4	1	0	0	41	0	1	1	0
4700	2	4	1	0	0	41	0	1	1	0
4701	2	4	1	0	0	41	0	1	1	0
4702	2	4	1	0	0	41	0	1	1	0
4703	2	4	1	0	0	41	0	1	1	0
4704	2	4	1	0	0	41	0	1	1	0
4705	2	4	1	0	0	41	0	1	1	0
4706	2	4	1	0	0	41	0	1	1	0
4707	2	4	1	0	0	41	0	1	1	0
4708	2	4	1	0	0	41	0	1	1	0
4710	2	4	1	0	0	41	0	1	1	0
4711	2	4	1	0	0	41	0	1	1	0
4712	2	4	1	0	0	41	0	1	1	0
4713	2	4	1	0	0	41	0	1	1	0
4714	2	4	1	0	0	41	0	1	1	0
4715	2	4	1	0	0	41	0	1	1	0
4716	2	4	1	0	0	41	0	1	1	0
4717	2	4	1	0	0	41	0	1	1	0
4718	2	4	1	0	0	41	0	1	1	0
4719	2	4	1	0	0	41	0	1	1	0
4720	2	4	1	0	0	41	0	1	1	0
4721	2	4	1	0	0	41	0	1	1	0
4722	2	4	1	0	0	41	0	1	1	0
4723	2	4	1	0	0	41	0	1	1	0
4724	2	4	1	0	0	41	0	1	1	0
4725	2	4	1	0	0	41	0	1	1	0
4726	2	4	1	0	0	41	0	1	1	0
4727	2	4	1	0	6	153	0	1	1	0
4728	1	1	2	0	0	41	0	1	1	0
4728	2	4	1	0	6	153	0	1	1	0
4729	1	1	2	0	0	41	0	1	1	0
4729	2	4	1	0	6	153	0	1	1	0
4730	1	1	2	0	0	41	0	1	1	0
4731	1	1	2	0	0	41	0	1	1	0
4732	1	1	2	0	0	41	0	1	1	0
4732	2	4	1	0	6	153	0	1	1	0
4733	1	1	2	0	0	41	0	1	1	0
4733	2	4	1	0	6	153	0	1	1	0
4734	1	1	2	0	0	41	0	1	1	0
4734	2	4	1	0	6	153	0	1	1	0
4735	1	1	2	0	0	41	0	1	1	0
4735	2	4	1	0	6	153	0	1	1	0
4736	1	1	2	0	0	41	0	1	1	0
4736	2	4	1	0	6	153	0	1	1	0
4737	1	1	2	0	0	41	0	1	1	0
4738	1	1	2	0	0	41	0	1	1	0
4738	2	4	1	0	6	153	0	1	1	0
4739	1	1	2	0	0	41	0	1	1	0
4740	1	1	2	0	0	41	0	1	1	0
4740	2	4	1	0	6	153	0	1	1	0
4741	1	1	2	0	0	41	0	1	1	0
4741	2	4	1	0	6	153	0	1	1	0
4742	1	1	2	0	0	41	0	1	1	0
4742	2	4	1	0	6	153	0	1	1	0
4743	1	1	2	0	0	41	0	1	1	0
4743	2	4	1	0	6	153	0	1	1	0
4744	1	1	2	0	0	41	0	1	1	0
4744	2	4	1	0	6	153	0	1	1	0
4745	1	1	2	0	0	41	0	1	1	0
4745	2	4	1	0	6	153	0	1	1	0
4746	1	1	2	0	0	41	0	1	1	0
4746	2	4	1	0	6	153	0	1	1	0
4747	1	1	2	0	0	41	0	1	1	0
4747	2	4	1	0	6	153	0	1	1	0
4748	1	1	2	0	0	41	0	1	1	0
4748	2	4	1	0	6	153	0	1	1	0
4749	1	1	2	0	0	41	0	1	1	0
4749	2	4	1	0	6	153	0	1	1	0
4750	1	1	2	0	0	41	0	1	1	0
4750	2	4	1	0	6	153	0	1	1	0
4751	1	1	2	0	0	41	0	1	1	0
4751	2	4	1	0	6	153	0	1	1	0
4752	1	1	2	0	0	41	0	1	1	0
4752	2	4	1	0	6	153	0	1	1	0
4753	1	1	2	0	0	41	0	1	1	0
4753	2	4	1	0	6	153	0	1	1	0
4754	1	1	2	0	0	41	0	1	1	0
4754	2	4	1	0	6	153	0	1	1	0
4755	1	1	2	0	0	41	0	1	1	0
4755	2	4	1	0	6	153	0	1	1	0
4756	1	1	2	0	0	41	0	1	1	0
4756	2	4	1	0	6	153	0	1	1	0
4757	1	1	2	0	0	41	0	1	1	0
4757	2	4	1	0	6	153	0	1	1	0
4758	1	1	2	0	0	41	0	1	1	0
4758	2	4	1	0	6	153	0	1	1	0
4759	1	1	2	0	0	41	0	1	1	0
4759	2	4	1	0	6	153	0	1	1	0
4760	1	1	2	0	0	41	0	1	1	0
4760	2	4	1	0	6	153	0	1	1	0
4761	1	1	2	0	0	41	0	1	1	0
4761	2	4	1	0	6	153	0	1	1	0
4762	1	1	2	0	0	41	0	1	1	0
4762	2	4	1	0	6	153	0	1	1	0
4763	1	1	2	0	0	41	0	1	1	0
4763	2	4	1	0	6	153	0	1	1	0
4764	1	1	2	0	0	41	0	1	1	0
4764	2	4	1	0	6	153	0	1	1	0
4765	1	1	2	0	0	41	0	1	1	0
4765	2	4	1	0	6	153	0	1	1	0
4766	1	1	2	0	0	41	0	1	1	0
4767	1	1	2	0	0	41	0	1	1	0
4767	2	4	1	0	4	105	0	1	1	0
4768	1	1	2	0	6	153	0	1	0	0
4768	2	4	1	0	4	105	0	1	1	0
4768	2	3	2	0	0	41	0	1	1	0
4769	1	1	2	0	6	153	0	1	0	0
4769	2	4	1	0	4	105	0	1	1	0
4769	2	3	2	0	0	41	0	1	1	0
4770	1	1	2	0	6	153	0	1	0	0
4770	2	4	1	0	0	85	0	1	1	0
4771	1	1	2	0	6	153	0	1	0	0
4771	2	4	1	0	0	85	0	1	1	0
4772	2	4	1	0	0	85	0	1	1	0
4773	2	4	1	0	0	85	0	1	1	0
4774	2	4	1	0	0	85	0	1	1	0
4775	1	1	2	0	6	153	1	0	1	0
4775	2	4	1	0	4	105	0	1	1	0
4775	2	3	2	0	0	41	0	1	0	0
4776	1	1	2	0	6	153	1	0	1	0
4776	2	4	1	0	4	105	0	1	1	0
4776	2	3	2	0	0	41	0	1	0	0
4777	1	1	2	0	6	153	1	0	1	0
4777	2	4	1	0	0	85	0	1	1	0
4778	1	1	2	0	6	153	1	0	1	0
4778	2	4	1	0	0	85	0	1	1	0
4779	2	4	1	0	0	85	0	1	1	0
4780	2	4	1	0	0	85	0	1	1	0
4781	2	4	1	0	0	85	0	1	1	0
4782	2	4	1	0	0	85	0	1	1	0
4783	2	4	1	0	0	85	0	1	1	0
4784	2	4	1	0	0	85	0	1	1	0
4785	2	4	1	0	0	85	0	1	1	0
4786	2	4	1	0	0	85	0	1	1	0
4787	2	4	1	0	0	85	0	1	1	0
4788	2	4	1	0	0	85	0	1	1	0
4789	2	4	1	0	0	85	0	1	1	0
4790	2	4	1	0	0	85	0	1	1	0
4791	2	4	1	0	0	85	0	1	1	0
4792	2	4	1	0	0	85	0	1	1	0
4793	2	4	1	0	0	85	0	1	1	0
4794	2	4	1	0	0	85	0	1	1	0
4795	2	4	1	0	0	85	0	1	1	0
4796	2	4	1	0	0	85	0	1	1	0
4797	2	4	1	0	0	85	0	1	1	0
4821	1	1	2	0	6	153	0	1	1	0
4821	2	3	2	0	2	41	0	1	1	0
4821	2	5	3	0	28	749	0	1	0	0
4822	1	1	2	0	6	153	0	1	1	0
4822	2	3	2	0	2	41	0	1	1	0
4822	2	5	3	0	28	749	0	1	0	0
4823	1	1	2	0	6	153	0	1	1	0
4823	2	3	2	0	2	41	0	1	1	0
4823	2	5	3	0	28	749	0	1	0	0
4824	1	1	2	0	6	153	0	1	1	0
4824	2	3	2	0	2	41	0	1	1	0
4824	2	5	3	0	28	749	0	1	0	0
4825	1	1	2	0	6	153	0	1	1	0
4825	2	3	2	0	2	41	0	1	1	0
4825	2	5	3	0	28	749	0	1	0	0
4826	1	1	2	0	6	153	0	1	1	0
4826	2	3	2	0	2	41	0	1	1	0
4826	2	5	3	0	28	749	0	1	0	0
4827	1	1	2	0	6	153	0	1	1	0
4827	2	3	2	0	2	41	0	1	1	0
4827	2	5	3	0	28	749	0	1	0	0
4828	1	1	2	0	6	153	0	1	1	0
4828	2	3	2	0	2	41	0	1	1	0
4828	2	5	3	0	28	749	1	0	1	0
4829	1	1	2	0	6	153	0	1	1	0
4829	2	3	2	0	2	41	0	1	1	0
4829	2	5	3	0	28	749	1	0	1	0
4830	1	1	2	0	6	153	0	1	1	0
4830	2	3	2	0	2	41	0	1	1	0
4830	2	5	3	0	28	749	1	0	1	0
4831	1	1	2	0	6	153	0	1	1	0
4831	2	3	2	0	2	41	0	1	1	0
4831	2	5	3	0	28	749	1	0	1	0
4832	1	1	2	0	6	153	0	1	1	0
4832	2	3	2	0	2	41	0	1	1	0
4832	2	5	3	0	28	749	1	0	1	0
4833	1	1	2	0	6	153	0	1	1	0
4833	2	3	2	0	2	41	0	1	1	0
4833	2	5	3	0	28	749	1	0	1	0
4834	1	1	2	0	6	153	0	1	1	0
4888	2	3	2	0	8	209	0	1	1	0
4889	2	3	2	0	8	209	0	1	1	0
4890	2	3	2	0	8	209	0	1	1	0
4891	2	3	2	0	8	209	0	1	1	0
4892	2	3	2	0	8	209	0	1	1	0
4893	2	3	2	0	8	209	0	1	1	0
4894	2	3	2	0	8	209	0	1	1	0
4895	2	3	2	0	8	209	0	1	1	0
4927	1	2	1	0	4	225	0	1	1	0
4928	1	2	1	0	4	225	0	1	1	0
4929	1	2	1	0	4	225	0	1	1	0
4930	1	2	1	0	4	225	0	1	1	0
4931	1	2	1	0	4	225	0	1	1	0
4932	1	2	1	0	4	225	0	1	1	0
4933	1	2	1	0	4	225	0	1	1	0
4934	1	2	1	0	4	225	0	1	1	0
4935	1	2	1	0	4	225	0	1	1	0
4936	1	2	1	0	4	225	0	1	1	0
4937	1	2	1	0	4	225	0	1	1	0
4938	1	2	1	0	4	225	0	1	1	0
4939	1	2	1	0	4	225	0	1	1	0
4940	1	2	1	0	4	225	0	1	1	0
4941	1	2	1	0	4	225	0	1	1	0
4942	1	2	1	0	4	225	0	1	1	0
4943	1	2	1	0	4	225	0	1	1	0
4944	1	2	1	0	4	225	0	1	1	0
4945	1	2	1	0	4	225	0	1	1	0
4971	2	3	2	0	10	173	0	1	1	0
4971	2	5	3	0	28	749	0	1	1	0
4972	2	3	2	0	10	173	0	1	1	0
4972	2	5	3	0	28	749	0	1	1	0
4973	2	3	2	0	10	173	0	1	1	0
4973	2	5	3	0	28	749	0	1	1	0
4974	2	3	2	0	8	209	0	1	1	0
4975	2	3	2	0	8	209	0	1	1	0
4976	2	3	2	0	8	209	0	1	1	0
4977	2	3	2	0	8	209	0	1	1	0
4978	2	3	2	0	8	209	0	1	1	0
4979	2	3	2	0	8	209	0	1	1	0
4980	2	3	2	0	8	209	0	1	1	0
4981	2	3	2	0	8	209	0	1	1	0
